일자|시간|구분,공급량
2019-01-26 05 D,1762.4552
2019-01-26 06 D,1867.6979
2019-01-26 07 D,2084.613
2019-01-26 08 D,2265.1045
2019-01-26 09 D,2352.6921
2019-01-26 10 D,2195.5583
2019-01-26 11 D,2103.0808
2019-01-26 12 D,1933.2843
2019-01-26 13 D,1776.1107
2019-01-26 14 D,1728.7087
2019-01-26 15 D,1664.144
2019-01-26 16 D,1673.3004
2019-01-26 17 D,1803.2571
2019-01-26 18 D,2020.3237
2019-01-26 19 D,2232.0923
2019-01-26 20 D,2336.5276
2019-01-26 21 D,2290.9365
2019-01-26 22 D,2255.6196
2019-01-26 23 D,2129.1733
2019-01-26 24 D,1983.7368
2019-01-27 01 D,1863.6996
2019-01-27 02 D,1716.7103
2019-01-27 03 D,1623.6339
2019-01-27 04 D,1684.2754
2019-01-27 05 D,1763.6012
2019-01-27 06 D,1789.172
2019-01-27 07 D,1899.1204
2019-01-27 08 D,2006.1842
2019-01-27 09 D,2165.007
2019-01-27 10 D,2102.4353
2019-01-27 11 D,2034.5111
2019-01-27 12 D,1842.6913
2019-01-27 13 D,1672.9529
2019-01-27 14 D,1626.1311
2019-01-27 15 D,1553.6238
2019-01-27 16 D,1527.2515
2019-01-27 17 D,1615.7301
2019-01-27 18 D,1823.5162
2019-01-27 19 D,2009.1786
2019-01-27 20 D,2055.147
2019-01-27 21 D,1986.3087
2019-01-27 22 D,1908.7385
2019-01-27 23 D,1790.3613
2019-01-27 24 D,1669.6898
2019-01-28 01 D,1587.287
2019-01-28 02 D,1423.9783
2019-01-28 03 D,1327.6504
2019-01-28 04 D,1383.3014
2019-01-28 05 D,1462.2362
2019-01-28 06 D,1458.9961
2019-01-28 07 D,1524.2705
2019-01-28 08 D,1657.8302
2019-01-28 09 D,1770.2612
2019-01-28 10 D,1750.4388
2019-01-28 11 D,1688.5411
2019-01-28 12 D,1546.0725
2019-01-28 13 D,1412.3298
2019-01-28 14 D,1386.3464
2019-01-28 15 D,1354.9291
2019-01-28 16 D,1383.5391
2019-01-28 17 D,1517.5469
2019-01-28 18 D,1758.3514
2019-01-28 19 D,1955.979
2019-01-28 20 D,1994.9603
2019-01-28 21 D,1949.2792
2019-01-28 22 D,1889.8207
2019-01-28 23 D,1782.249
2019-01-28 24 D,1641.8679
2019-01-29 01 D,1475.3796
2019-01-29 02 D,1335.3574
2019-01-29 03 D,1288.1318
2019-01-29 04 D,1354.933
2019-01-29 05 D,1470.904
2019-01-29 06 D,1564.0377
2019-01-29 07 D,1734.0796
2019-01-29 08 D,1927.2126
2019-01-29 09 D,2042.7964
2019-01-29 10 D,1917.2921
2019-01-29 11 D,1860.1824
2019-01-29 12 D,1714.3137
2019-01-29 13 D,1581.1691
2019-01-29 14 D,1538.7927
2019-01-29 15 D,1492.6636
2019-01-29 16 D,1502.9109
2019-01-29 17 D,1609.5154
2019-01-29 18 D,1836.7383
2019-01-29 19 D,2028.5046
2019-01-29 20 D,2089.217
2019-01-29 21 D,2046.5226
2019-01-29 22 D,1987.5393
2019-01-29 23 D,1871.1278
2019-01-29 24 D,1725.4077
2019-01-30 01 D,1570.3046
2019-01-30 02 D,1427.7837
2019-01-30 03 D,1373.4108
2019-01-30 04 D,1440.3708
2019-01-30 05 D,1552.5297
2019-01-30 06 D,1624.1294
2019-01-30 07 D,1827.9116
2019-01-30 08 D,2020.1134
2019-01-30 09 D,2100.7515
2019-01-30 10 D,1919.1055
2019-01-30 11 D,1759.9948
2019-01-30 12 D,1586.1978
2019-01-30 13 D,1446.9393
2019-01-30 14 D,1400.8326
2019-01-30 15 D,1358.4562
2019-01-30 16 D,1367.9795
2019-01-30 17 D,1473.2772
2019-01-30 18 D,1673.0671
2019-01-30 19 D,1841.1238
2019-01-30 20 D,1896.705
2019-01-30 21 D,1851.8844
2019-01-30 22 D,1801.8071
2019-01-30 23 D,1670.639
2019-01-30 24 D,1534.3295
2019-01-31 01 D,1368.5233
2019-01-31 02 D,1204.5034
2019-01-31 03 D,1140.3354
2019-01-31 04 D,1196.3447
2019-01-31 05 D,1311.6589
2019-01-31 06 D,1382.1497
2019-01-31 07 D,1584.3545
2019-01-31 08 D,1795.2816
2019-01-31 09 D,1849.1667
2019-01-31 10 D,1723.5626
2019-01-31 11 D,1649.0118
2019-01-31 12 D,1516.4448
2019-01-31 13 D,1389.9674
2019-01-31 14 D,1348.051
2019-01-31 15 D,1311.0958
2019-01-31 16 D,1301.5804
2019-01-31 17 D,1387.9418
2019-01-31 18 D,1575.3047
2019-01-31 19 D,1800.0425
2019-01-31 20 D,1879.7112
2019-01-31 21 D,1837.3091
2019-01-31 22 D,1797.4541
2019-01-31 23 D,1668.882
2019-01-31 24 D,1533.7295
2019-02-01 01 D,1395.5088
2019-02-01 02 D,1242.1937
2019-02-01 03 D,1171.5194
2019-02-01 04 D,1236.7085
2019-02-01 05 D,1345.5667
2019-02-01 06 D,1424.5647
2019-02-01 07 D,1631.7341
2019-02-01 08 D,1903.57
2019-02-01 09 D,1905.7067
2019-02-01 10 D,1734.3184
2019-02-01 11 D,1648.5559
2019-02-01 12 D,1454.2334
2019-02-01 13 D,1305.8473
2019-02-01 14 D,1259.5886
2019-02-01 15 D,1203.9951
2019-02-01 16 D,1170.7893
2019-02-01 17 D,1253.3004
2019-02-01 18 D,1474.6085
2019-02-01 19 D,1739.9408
2019-02-01 20 D,1874.1411
2019-02-01 21 D,1858.4817
2019-02-01 22 D,1796.2079
2019-02-01 23 D,1651.267
2019-02-01 24 D,1494.062
2019-02-02 01 D,1343.8994
2019-02-02 02 D,1184.513
2019-02-02 03 D,1125.8892
2019-02-02 04 D,1205.9286
2019-02-02 05 D,1294.4464
2019-02-02 06 D,1372.5259
2019-02-02 07 D,1626.6283
2019-02-02 08 D,1891.1638
2019-02-02 09 D,1873.7614
2019-02-02 10 D,1684.4797
2019-02-02 11 D,1579.7418
2019-02-02 12 D,1385.1604
2019-02-02 13 D,1234.9769
2019-02-02 14 D,1188.5017
2019-02-02 15 D,1137.0742
2019-02-02 16 D,1093.983
2019-02-02 17 D,1174.7957
2019-02-02 18 D,1378.635
2019-02-02 19 D,1648.6633
2019-02-02 20 D,1783.6732
2019-02-02 21 D,1759.8657
2019-02-02 22 D,1697.9697
2019-02-02 23 D,1550.4169
2019-02-02 24 D,1407.0906
2019-02-03 01 D,1336.7001
2019-02-03 02 D,1175.3376
2019-02-03 03 D,1109.909
2019-02-03 04 D,1178.7179
2019-02-03 05 D,1269.2559
2019-02-03 06 D,1318.8279
2019-02-03 07 D,1401.0338
2019-02-03 08 D,1625.2421
2019-02-03 09 D,1706.4457
2019-02-03 10 D,1665.2462
2019-02-03 11 D,1661.6403
2019-02-03 12 D,1482.9337
2019-02-03 13 D,1352.5668
2019-02-03 14 D,1304.5782
2019-02-03 15 D,1262.7982
2019-02-03 16 D,1270.9003
2019-02-03 17 D,1352.1099
2019-02-03 18 D,1562.1566
2019-02-03 19 D,1830.1277
2019-02-03 20 D,1919.3096
2019-02-03 21 D,1881.8347
2019-02-03 22 D,1834.5048
2019-02-03 23 D,1715.3517
2019-02-03 24 D,1591.5144
2019-02-04 01 D,1516.1089
2019-02-04 02 D,1358.3156
2019-02-04 03 D,1262.8871
2019-02-04 04 D,1322.0852
2019-02-04 05 D,1410.2506
2019-02-04 06 D,1433.3202
2019-02-04 07 D,1469.0576
2019-02-04 08 D,1647.1941
2019-02-04 09 D,1715.0764
2019-02-04 10 D,1737.9983
2019-02-04 11 D,1762.2252
2019-02-04 12 D,1596.9906
2019-02-04 13 D,1473.9589
2019-02-04 14 D,1447.4548
2019-02-04 15 D,1405.0574
2019-02-04 16 D,1410.1755
2019-02-04 17 D,1492.8445
2019-02-04 18 D,1688.8646
2019-02-04 19 D,1924.1128
2019-02-04 20 D,2000.054
2019-02-04 21 D,1962.447
2019-02-04 22 D,1907.6176
2019-02-04 23 D,1769.2883
2019-02-04 24 D,1646.5347
2019-02-05 01 D,1431.502
2019-02-05 02 D,1285.5842
2019-02-05 03 D,1229.3445
2019-02-05 04 D,1315.4067
2019-02-05 05 D,1414.1941
2019-02-05 06 D,1516.0309
2019-02-05 07 D,1715.7573
2019-02-05 08 D,1970.6714
2019-02-05 09 D,1989.0441
2019-02-05 10 D,1900.7185
2019-02-05 11 D,1863.4248
2019-02-05 12 D,1679.5881
2019-02-05 13 D,1547.3204
2019-02-05 14 D,1515.4141
2019-02-05 15 D,1465.8448
2019-02-05 16 D,1470.4733
2019-02-05 17 D,1566.4177
2019-02-05 18 D,1788.7689
2019-02-05 19 D,2055.1462
2019-02-05 20 D,2139.6858
2019-02-05 21 D,2136.9526
2019-02-05 22 D,2092.1277
2019-02-05 23 D,1950.8293
2019-02-05 24 D,1804.4938
2019-02-06 01 D,1567.0531
2019-02-06 02 D,1410.8402
2019-02-06 03 D,1341.7432
2019-02-06 04 D,1418.3038
2019-02-06 05 D,1524.5105
2019-02-06 06 D,1621.4817
2019-02-06 07 D,1827.7627
2019-02-06 08 D,2086.1326
2019-02-06 09 D,2073.3652
2019-02-06 10 D,1940.2665
2019-02-06 11 D,1870.6375
2019-02-06 12 D,1672.2671
2019-02-06 13 D,1534.2814
2019-02-06 14 D,1494.8663
2019-02-06 15 D,1438.7976
2019-02-06 16 D,1441.0726
2019-02-06 17 D,1528.7947
2019-02-06 18 D,1755.0123
2019-02-06 19 D,2030.9541
2019-02-06 20 D,2135.446
2019-02-06 21 D,2142.398
2019-02-06 22 D,2116.7244
2019-02-06 23 D,1974.5098
2019-02-06 24 D,1817.5302
2019-02-07 01 D,1653.6235
2019-02-07 02 D,1496.6082
2019-02-07 03 D,1441.8363
2019-02-07 04 D,1501.9478
2019-02-07 05 D,1606.9518
2019-02-07 06 D,1710.7245
2019-02-07 07 D,1893.5779
2019-02-07 08 D,2115.1653
2019-02-07 09 D,2114.8335
2019-02-07 10 D,1961.0156
2019-02-07 11 D,1857.3524
2019-02-07 12 D,1651.6877
2019-02-07 13 D,1505.1937
2019-02-07 14 D,1456.7153
2019-02-07 15 D,1401.7164
2019-02-07 16 D,1392.0706
2019-02-07 17 D,1467.98
2019-02-07 18 D,1677.7214
2019-02-07 19 D,1928.8765
2019-02-07 20 D,2033.4053
2019-02-07 21 D,2007.9213
2019-02-07 22 D,1967.5472
2019-02-07 23 D,1836.4175
2019-02-07 24 D,1688.6283
2019-02-08 01 D,1488.7072
2019-02-08 02 D,1331.8698
2019-02-08 03 D,1268.9387
2019-02-08 04 D,1348.8278
2019-02-08 05 D,1443.2072
2019-02-08 06 D,1538.2814
2019-02-08 07 D,1721.5367
2019-02-08 08 D,1953.8278
2019-02-08 09 D,1965.7408
2019-02-08 10 D,1804.355
2019-02-08 11 D,1706.0568
2019-02-08 12 D,1506.8623
2019-02-08 13 D,1359.0084
2019-02-08 14 D,1314.8269
2019-02-08 15 D,1263.3982
2019-02-08 16 D,1249.5714
2019-02-08 17 D,1327.7472
2019-02-08 18 D,1545.2695
2019-02-08 19 D,1782.4543
2019-02-08 20 D,1886.3499
2019-02-08 21 D,1856.2699
2019-02-08 22 D,1796.9956
2019-02-08 23 D,1683.3665
2019-02-08 24 D,1555.8641
2019-02-09 01 D,1395.6284
2019-02-09 02 D,1230.7512
2019-02-09 03 D,1165.264
2019-02-09 04 D,1238.2351
2019-02-09 05 D,1336.5793
2019-02-09 06 D,1413.9725
2019-02-09 07 D,1607.5323
2019-02-09 08 D,1840.6199
2019-02-09 09 D,1844.0178
2019-02-09 10 D,1713.9307
2019-02-09 11 D,1645.4
2019-02-09 12 D,1450.4531
2019-02-09 13 D,1298.7236
2019-02-09 14 D,1242.0106
2019-02-09 15 D,1161.6952
2019-02-09 16 D,1140.1449
2019-02-09 17 D,1214.0503
2019-02-09 18 D,1400.299
2019-02-09 19 D,1626.2109
2019-02-09 20 D,1731.7386
2019-02-09 21 D,1690.5826
2019-02-09 22 D,1616.7333
2019-02-09 23 D,1482.9377
2019-02-09 24 D,1354.8021
2019-02-10 01 D,1220.8374
2019-02-10 02 D,1056.4388
2019-02-10 03 D,973.1711
2019-02-10 04 D,1030.139
2019-02-10 05 D,1099.6875
2019-02-10 06 D,1116.7856
2019-02-10 07 D,1242.83
2019-02-10 08 D,1423.3694
2019-02-10 09 D,1509.5668
2019-02-10 10 D,1483.2249
2019-02-10 11 D,1449.5012
2019-02-10 12 D,1274.7334
2019-02-10 13 D,1150.9647
2019-02-10 14 D,1146.4434
2019-02-10 15 D,1101.7178
2019-02-10 16 D,1111.7341
2019-02-10 17 D,1197.3508
2019-02-10 18 D,1401.1315
2019-02-10 19 D,1632.492
2019-02-10 20 D,1745.7968
2019-02-10 21 D,1707.099
2019-02-10 22 D,1643.6885
2019-02-10 23 D,1530.2068
2019-02-10 24 D,1411.0492
2019-02-11 01 D,1316.1833
2019-02-11 02 D,1167.5133
2019-02-11 03 D,1100.4467
2019-02-11 04 D,1170.6691
2019-02-11 05 D,1239.9978
2019-02-11 06 D,1276.2988
2019-02-11 07 D,1346.3652
2019-02-11 08 D,1523.672
2019-02-11 09 D,1610.1196
2019-02-11 10 D,1613.2
2019-02-11 11 D,1580.7375
2019-02-11 12 D,1418.2594
2019-02-11 13 D,1306.9154
2019-02-11 14 D,1274.8074
2019-02-11 15 D,1240.2008
2019-02-11 16 D,1267.2389
2019-02-11 17 D,1350.0327
2019-02-11 18 D,1545.3169
2019-02-11 19 D,1744.1757
2019-02-11 20 D,1832.8263
2019-02-11 21 D,1788.8524
2019-02-11 22 D,1715.2217
2019-02-11 23 D,1602.2556
2019-02-11 24 D,1487.5602
2019-02-12 01 D,1394.1385
2019-02-12 02 D,1247.1333
2019-02-12 03 D,1177.7921
2019-02-12 04 D,1277.3766
2019-02-12 05 D,1363.2106
2019-02-12 06 D,1473.4346
2019-02-12 07 D,1706.5203
2019-02-12 08 D,1974.2626
2019-02-12 09 D,1952.7477
2019-02-12 10 D,1854.8359
2019-02-12 11 D,1792.7754
2019-02-12 12 D,1607.6809
2019-02-12 13 D,1487.2026
2019-02-12 14 D,1436.4124
2019-02-12 15 D,1372.539
2019-02-12 16 D,1362.2714
2019-02-12 17 D,1432.4972
2019-02-12 18 D,1625.0377
2019-02-12 19 D,1838.7827
2019-02-12 20 D,1935.7943
2019-02-12 21 D,1887.3408
2019-02-12 22 D,1816.2709
2019-02-12 23 D,1706.6356
2019-02-12 24 D,1600.0631
2019-02-13 01 D,1397.9025
2019-02-13 02 D,1253.0887
2019-02-13 03 D,1183.753
2019-02-13 04 D,1259.8054
2019-02-13 05 D,1346.7354
2019-02-13 06 D,1425.9542
2019-02-13 07 D,1594.0167
2019-02-13 08 D,1811.5975
2019-02-13 09 D,1823.9542
2019-02-13 10 D,1716.4586
2019-02-13 11 D,1649.4517
2019-02-13 12 D,1478.6495
2019-02-13 13 D,1335.534
2019-02-13 14 D,1280.6356
2019-02-13 15 D,1219.0925
2019-02-13 16 D,1196.9269
2019-02-13 17 D,1250.7953
2019-02-13 18 D,1423.7207
2019-02-13 19 D,1621.892
2019-02-13 20 D,1700.5713
2019-02-13 21 D,1645.0425
2019-02-13 22 D,1587.4884
2019-02-13 23 D,1483.1757
2019-02-13 24 D,1391.2006
2019-02-14 01 D,1236.1301
2019-02-14 02 D,1094.7976
2019-02-14 03 D,1019.51807
2019-02-14 04 D,1084.8625
2019-02-14 05 D,1169.6461
2019-02-14 06 D,1221.3036
2019-02-14 07 D,1362.0763
2019-02-14 08 D,1556.2136
2019-02-14 09 D,1606.0604
2019-02-14 10 D,1538.7817
2019-02-14 11 D,1484.8912
2019-02-14 12 D,1326.8251
2019-02-14 13 D,1203.639
2019-02-14 14 D,1146.2322
2019-02-14 15 D,1088.1454
2019-02-14 16 D,1071.3265
2019-02-14 17 D,1125.5117
2019-02-14 18 D,1290.7029
2019-02-14 19 D,1482.5581
2019-02-14 20 D,1559.8278
2019-02-14 21 D,1478.2485
2019-02-14 22 D,1432.1285
2019-02-14 23 D,1333.3141
2019-02-14 24 D,1252.2065
2019-02-15 01 D,1110.112
2019-02-15 02 D,977.3822
2019-02-15 03 D,902.39404
2019-02-15 04 D,960.7261
2019-02-15 05 D,1040.2269
2019-02-15 06 D,1074.0767
2019-02-15 07 D,1183.1415
2019-02-15 08 D,1358.853
2019-02-15 09 D,1407.101
2019-02-15 10 D,1356.2452
2019-02-15 11 D,1331.0981
2019-02-15 12 D,1198.9675
2019-02-15 13 D,1077.7544
2019-02-15 14 D,1043.3103
2019-02-15 15 D,993.0736
2019-02-15 16 D,979.24316
2019-02-15 17 D,1026.8416
2019-02-15 18 D,1178.4156
2019-02-15 19 D,1362.1462
2019-02-15 20 D,1441.5397
2019-02-15 21 D,1370.3715
2019-02-15 22 D,1326.2195
2019-02-15 23 D,1237.123
2019-02-15 24 D,1163.0145
2019-02-16 01 D,1049.9163
2019-02-16 02 D,923.18195
2019-02-16 03 D,861.2295
2019-02-16 04 D,947.7756
2019-02-16 05 D,1019.8117
2019-02-16 06 D,1051.3273
2019-02-16 07 D,1187.2137
2019-02-16 08 D,1377.7202
2019-02-16 09 D,1383.0494
2019-02-16 10 D,1263.6991
2019-02-16 11 D,1229.4756
2019-02-16 12 D,1080.2659
2019-02-16 13 D,957.66675
2019-02-16 14 D,913.55786
2019-02-16 15 D,873.8232
2019-02-16 16 D,862.963
2019-02-16 17 D,910.1138
2019-02-16 18 D,1061.2042
2019-02-16 19 D,1249.7037
2019-02-16 20 D,1329.4313
2019-02-16 21 D,1282.0304
2019-02-16 22 D,1246.1632
2019-02-16 23 D,1164.6582
2019-02-16 24 D,1114.8073
2019-02-17 01 D,1122.0883
2019-02-17 02 D,985.73035
2019-02-17 03 D,918.44116
2019-02-17 04 D,989.95056
2019-02-17 05 D,1051.8997
2019-02-17 06 D,1076.974
2019-02-17 07 D,1129.9794
2019-02-17 08 D,1332.651
2019-02-17 09 D,1399.0796
2019-02-17 10 D,1386.7201
2019-02-17 11 D,1359.3235
2019-02-17 12 D,1216.1742
2019-02-17 13 D,1110.0328
2019-02-17 14 D,1078.1676
2019-02-17 15 D,1025.8015
2019-02-17 16 D,1017.1773
2019-02-17 17 D,1066.2269
2019-02-17 18 D,1224.6444
2019-02-17 19 D,1432.0066
2019-02-17 20 D,1506.7863
2019-02-17 21 D,1468.2966
2019-02-17 22 D,1414.3914
2019-02-17 23 D,1344.3625
2019-02-17 24 D,1289.8846
2019-02-18 01 D,1215.3145
2019-02-18 02 D,1070.5146
2019-02-18 03 D,990.2399
2019-02-18 04 D,1052.708
2019-02-18 05 D,1102.462
2019-02-18 06 D,1095.7867
2019-02-18 07 D,1136.5245
2019-02-18 08 D,1329.3154
2019-02-18 09 D,1404.991
2019-02-18 10 D,1419.4474
2019-02-18 11 D,1398.179
2019-02-18 12 D,1259.8176
2019-02-18 13 D,1153.3859
2019-02-18 14 D,1116.2246
2019-02-18 15 D,1062.4971
2019-02-18 16 D,1047.6776
2019-02-18 17 D,1098.953
2019-02-18 18 D,1251.4064
2019-02-18 19 D,1450.8888
2019-02-18 20 D,1537.1868
2019-02-18 21 D,1481.9318
2019-02-18 22 D,1415.2477
2019-02-18 23 D,1312.4812
2019-02-18 24 D,1233.7626
2019-02-19 01 D,1095.9259
2019-02-19 02 D,957.0569
2019-02-19 03 D,886.87225
2019-02-19 04 D,974.8389
2019-02-19 05 D,1063.6957
2019-02-19 06 D,1139.8821
2019-02-19 07 D,1290.9813
2019-02-19 08 D,1510.205
2019-02-19 09 D,1528.4281
2019-02-19 10 D,1466.1741
2019-02-19 11 D,1409.0918
2019-02-19 12 D,1254.3724
2019-02-19 13 D,1146.4569
2019-02-19 14 D,1117.466
2019-02-19 15 D,1071.7449
2019-02-19 16 D,1049.7496
2019-02-19 17 D,1101.4817
2019-02-19 18 D,1252.2847
2019-02-19 19 D,1455.223
2019-02-19 20 D,1548.1042
2019-02-19 21 D,1501.0762
2019-02-19 22 D,1432.8954
2019-02-19 23 D,1333.5901
2019-02-19 24 D,1233.6771
2019-02-20 01 D,1040.8137
2019-02-20 02 D,903.9853
2019-02-20 03 D,839.1588
2019-02-20 04 D,927.0895
2019-02-20 05 D,1025.7021
2019-02-20 06 D,1094.5966
2019-02-20 07 D,1266.5844
2019-02-20 08 D,1471.1886
2019-02-20 09 D,1510.5978
2019-02-20 10 D,1431.7057
2019-02-20 11 D,1374.5214
2019-02-20 12 D,1213.7567
2019-02-20 13 D,1100.06
2019-02-20 14 D,1058.9291
2019-02-20 15 D,1002.1298
2019-02-20 16 D,988.2167
2019-02-20 17 D,1044.6962
2019-02-20 18 D,1223.8889
2019-02-20 19 D,1464.0074
2019-02-20 20 D,1582.4531
2019-02-20 21 D,1535.838
2019-02-20 22 D,1473.2944
2019-02-20 23 D,1380.6964
2019-02-20 24 D,1269.7076
2019-02-21 01 D,1114.4452
2019-02-21 02 D,968.08295
2019-02-21 03 D,905.4341
2019-02-21 04 D,973.53546
2019-02-21 05 D,1078.7385
2019-02-21 06 D,1133.3556
2019-02-21 07 D,1303.2086
2019-02-21 08 D,1514.1859
2019-02-21 09 D,1570.7443
2019-02-21 10 D,1483.7356
2019-02-21 11 D,1423.2429
2019-02-21 12 D,1258.7567
2019-02-21 13 D,1138.942
2019-02-21 14 D,1093.4712
2019-02-21 15 D,1042.0222
2019-02-21 16 D,1014.0698
2019-02-21 17 D,1073.9814
2019-02-21 18 D,1233.615
2019-02-21 19 D,1475.4304
2019-02-21 20 D,1589.761
2019-02-21 21 D,1539.7198
2019-02-21 22 D,1495.0653
2019-02-21 23 D,1394.182
2019-02-21 24 D,1292.1968
2019-02-22 01 D,1124.9694
2019-02-22 02 D,982.13983
2019-02-22 03 D,923.03284
2019-02-22 04 D,994.7119
2019-02-22 05 D,1070.9884
2019-02-22 06 D,1121.2842
2019-02-22 07 D,1303.5358
2019-02-22 08 D,1519.6047
2019-02-22 09 D,1544.2998
2019-02-22 10 D,1419.877
2019-02-22 11 D,1368.0736
2019-02-22 12 D,1210.4436
2019-02-22 13 D,1103.6345
2019-02-22 14 D,1075.2964
2019-02-22 15 D,1017.32416
2019-02-22 16 D,1003.2458
2019-02-22 17 D,1065.291
2019-02-22 18 D,1221.4247
2019-02-22 19 D,1419.333
2019-02-22 20 D,1525.4996
2019-02-22 21 D,1470.328
2019-02-22 22 D,1402.037
2019-02-22 23 D,1291.2856
2019-02-22 24 D,1181.4159
2019-02-23 01 D,1108.8889
2019-02-23 02 D,947.393
2019-02-23 03 D,875.45276
2019-02-23 04 D,925.17944
2019-02-23 05 D,995.7327
2019-02-23 06 D,1045.6614
2019-02-23 07 D,1238.7216
2019-02-23 08 D,1463.3501
2019-02-23 09 D,1487.4172
2019-02-23 10 D,1365.3843
2019-02-23 11 D,1301.705
2019-02-23 12 D,1140.5026
2019-02-23 13 D,1013.5108
2019-02-23 14 D,971.0544
2019-02-23 15 D,909.73035
2019-02-23 16 D,897.059
2019-02-23 17 D,960.34174
2019-02-23 18 D,1115.6783
2019-02-23 19 D,1339.1105
2019-02-23 20 D,1440.7872
2019-02-23 21 D,1389.1044
2019-02-23 22 D,1265.4877
2019-02-23 23 D,1150.4133
2019-02-23 24 D,1046.86
2019-02-24 01 D,1057.0258
2019-02-24 02 D,898.75665
2019-02-24 03 D,814.0751
2019-02-24 04 D,866.3809
2019-02-24 05 D,929.38745
2019-02-24 06 D,949.8263
2019-02-24 07 D,1069.7009
2019-02-24 08 D,1275.9014
2019-02-24 09 D,1315.6533
2019-02-24 10 D,1279.8439
2019-02-24 11 D,1252.0682
2019-02-24 12 D,1099.6003
2019-02-24 13 D,970.4757
2019-02-24 14 D,931.1876
2019-02-24 15 D,875.9917
2019-02-24 16 D,849.3862
2019-02-24 17 D,904.0069
2019-02-24 18 D,1069.69
2019-02-24 19 D,1299.1943
2019-02-24 20 D,1397.4528
2019-02-24 21 D,1346.0087
2019-02-24 22 D,1219.6565
2019-02-24 23 D,1120.8643
2019-02-24 24 D,1018.5631
2019-02-25 01 D,1029.8727
2019-02-25 02 D,886.17224
2019-02-25 03 D,810.37427
2019-02-25 04 D,861.2844
2019-02-25 05 D,917.703
2019-02-25 06 D,896.93665
2019-02-25 07 D,970.51587
2019-02-25 08 D,1139.9666
2019-02-25 09 D,1220.8125
2019-02-25 10 D,1211.3032
2019-02-25 11 D,1194.6022
2019-02-25 12 D,1057.9508
2019-02-25 13 D,934.12195
2019-02-25 14 D,899.52576
2019-02-25 15 D,858.51965
2019-02-25 16 D,831.28815
2019-02-25 17 D,874.0188
2019-02-25 18 D,1048.391
2019-02-25 19 D,1254.5238
2019-02-25 20 D,1360.0215
2019-02-25 21 D,1313.7
2019-02-25 22 D,1237.2926
2019-02-25 23 D,1147.4806
2019-02-25 24 D,1053.394
2019-02-26 01 D,973.0214
2019-02-26 02 D,847.975
2019-02-26 03 D,792.29395
2019-02-26 04 D,878.26904
2019-02-26 05 D,966.8003
2019-02-26 06 D,1038.1884
2019-02-26 07 D,1231.7494
2019-02-26 08 D,1436.8672
2019-02-26 09 D,1458.2186
2019-02-26 10 D,1360.3616
2019-02-26 11 D,1319.2095
2019-02-26 12 D,1160.1638
2019-02-26 13 D,1022.27313
2019-02-26 14 D,981.22394
2019-02-26 15 D,919.3603
2019-02-26 16 D,891.8499
2019-02-26 17 D,913.3189
2019-02-26 18 D,1078.8568
2019-02-26 19 D,1278.5763
2019-02-26 20 D,1404.862
2019-02-26 21 D,1389.6395
2019-02-26 22 D,1333.5162
2019-02-26 23 D,1234.8649
2019-02-26 24 D,1130.5887
2019-02-27 01 D,937.6244
2019-02-27 02 D,811.61743
2019-02-27 03 D,746.37726
2019-02-27 04 D,828.6863
2019-02-27 05 D,933.8853
2019-02-27 06 D,1000.1573
2019-02-27 07 D,1173.292
2019-02-27 08 D,1394.2827
2019-02-27 09 D,1429.258
2019-02-27 10 D,1355.3518
2019-02-27 11 D,1312.0494
2019-02-27 12 D,1190.7283
2019-02-27 13 D,1063.017
2019-02-27 14 D,1024.2354
2019-02-27 15 D,964.1801
2019-02-27 16 D,932.3224
2019-02-27 17 D,958.051
2019-02-27 18 D,1117.9296
2019-02-27 19 D,1272.8213
2019-02-27 20 D,1374.2498
2019-02-27 21 D,1338.1448
2019-02-27 22 D,1282.0507
2019-02-27 23 D,1176.4337
2019-02-27 24 D,1076.0892
2019-02-28 01 D,910.1696
2019-02-28 02 D,766.63354
2019-02-28 03 D,709.78577
2019-02-28 04 D,785.12866
2019-02-28 05 D,863.7806
2019-02-28 06 D,914.1888
2019-02-28 07 D,1080.6389
2019-02-28 08 D,1304.8917
2019-02-28 09 D,1344.9519
2019-02-28 10 D,1272.793
2019-02-28 11 D,1228.2921
2019-02-28 12 D,1137.7657
2019-02-28 13 D,1060.1863
2019-02-28 14 D,1043.2855
2019-02-28 15 D,1014.5359
2019-02-28 16 D,1023.1934
2019-02-28 17 D,1062.8472
2019-02-28 18 D,1240.2133
2019-02-28 19 D,1375.9581
2019-02-28 20 D,1436.7693
2019-02-28 21 D,1407.9622
2019-02-28 22 D,1346.0099
2019-02-28 23 D,1241.0121
2019-02-28 24 D,1160.793
2019-03-01 01 D,1017.30475
2019-03-01 02 D,900.21075
2019-03-01 03 D,818.2496
2019-03-01 04 D,854.50586
2019-03-01 05 D,907.2354
2019-03-01 06 D,936.98773
2019-03-01 07 D,1012.47656
2019-03-01 08 D,1144.6733
2019-03-01 09 D,1260.8411
2019-03-01 10 D,1354.1903
2019-03-01 11 D,1387.5692
2019-03-01 12 D,1235.0515
2019-03-01 13 D,1112.754
2019-03-01 14 D,1070.1427
2019-03-01 15 D,1046.3594
2019-03-01 16 D,1041.1855
2019-03-01 17 D,1090.6842
2019-03-01 18 D,1232.9181
2019-03-01 19 D,1444.3589
2019-03-01 20 D,1552.7706
2019-03-01 21 D,1528.0109
